TARGET_BAD_FLAG,TARGET_LOSS_AMT,LOAN,z_IMP_REASON_HomeImp,z_IMP_REASON_MISSING,z_IMP_JOB_Mgr,z_IMP_JOB_Office,z_IMP_JOB_Other,z_IMP_JOB_ProfExe,z_IMP_JOB_Sales,z_IMP_JOB_Self,M_MORTDUE,IMP_MORTDUE,M_VALUE,IMP_VALUE,M_YOJ,IMP_YOJ,M_DEROG,IMP_DEROG,M_DELINQ,IMP_DELINQ,M_CLAGE,IMP_CLAGE,M_NINQ,IMP_NINQ,M_CLNO,IMP_CLNO,M_DEBTINC,IMP_DEBTINC
1,4060.0,5000,1,0,1,0,0,0,0,0,0,123000.0,0,157500.0,0,9.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182
1,2398.0,5000,1,0,0,0,1,0,0,0,0,16600.0,0,25250.0,0,6.0,0,0.0,0,0.0,0,88.7,0,1.0,0,3.0,1,34.81826182
1,898.0,5000,1,0,0,0,1,0,0,0,1,65019.0,0,52000.0,1,7.0,0,0.0,0,1.0,0,285.3333333,0,0.0,0,6.0,1,34.81826182
1,3445.0,5000,1,0,0,0,1,0,0,0,0,22700.0,0,34225.0,0,4.0,0,0.0,0,0.0,0,74.63333333,0,3.0,0,9.0,1,34.81826182
1,4874.0,5000,1,0,0,0,0,0,0,1,0,6000.0,0,38575.0,0,7.0,0,0.0,0,1.0,0,335.0333333,0,3.0,0,42.0,1,34.81826182
1,3714.0,5000,1,0,0,0,1,0,0,0,1,65019.0,0,74500.0,0,19.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182
1,3714.0,5000,1,0,0,0,1,0,0,0,1,65019.0,0,94119.0,0,19.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182
0,,5000,0,0,0,0,1,0,0,0,0,73126.0,0,87500.0,0,1.0,0,0.0,0,0.0,0,125.9666667,0,2.0,0,10.0,1,34.81826182
0,,5000,0,0,1,0,0,0,0,0,0,72517.0,0,86250.0,0,19.0,0,0.0,0,1.0,0,300.3666667,0,1.0,0,24.0,1,34.81826182
0,,5000,1,0,0,0,0,1,0,0,0,26037.0,0,35000.0,0,12.0,0,0.0,0,0.0,0,182.6333333,0,0.0,0,13.0,1,34.81826182
0,,5000,1,0,0,1,0,0,0,0,0,39000.0,0,50340.0,0,10.0,1,0.0,1,0.0,0,179.8333333,1,1.0,0,19.0,1,34.81826182
0,,5000,0,0,0,0,1,0,0,0,1,65019.0,0,26550.0,0,1.7,0,0.0,0,0.0,0,276.9666667,0,1.0,0,14.0,1,34.81826182
0,,5000,0,0,0,0,0,0,0,0,0,70470.0,0,77908.0,0,5.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182
0,,5000,1,0,0,0,1,0,0,0,1,65019.0,0,36375.0,0,3.0,0,0.0,0,0.0,0,266.8,0,1.0,0,26.0,1,34.81826182
0,,5000,0,0,0,0,0,1,0,0,0,74225.0,0,89640.0,0,0.3,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182
0,,5000,1,0,0,1,0,0,0,0,1,65019.0,0,65400.0,0,1.5,0,0.0,0,0.0,0,51.76666667,0,0.0,0,4.0,1,34.81826182
1,3879.0,5000,1,0,0,0,1,0,0,0,1,65019.0,0,37500.0,1,7.0,0,0.0,0,3.0,0,107.1333333,0,10.0,0,5.0,1,34.81826182
0,,5000,0,0,0,0,0,1,0,0,0,78565.0,0,98500.0,0,24.0,0,0.0,0,0.0,0,51.76666667,0,3.0,0,14.0,1,34.81826182
0,,5000,0,0,0,0,0,1,0,0,0,59900.0,0,80800.0,0,15.0,0,0.0,0,0.0,0,219.1333333,0,1.0,0,18.0,1,34.81826182
1,5265.0,5000,1,0,0,1,0,0,0,0,0,10171.0,0,26809.0,0,13.0,0,3.0,0,6.0,0,228.3,0,0.0,0,24.0,1,34.81826182
1,4808.0,5000,1,0,1,0,0,0,0,0,0,78893.0,0,82600.0,0,16.0,0,0.0,0,0.0,0,133.9,0,1.0,0,34.0,1,34.81826182
1,5392.0,5000,1,0,1,0,0,0,0,0,0,85165.0,0,107940.0,0,6.0,0,5.0,0,3.0,0,122.7666667,0,5.0,0,28.0,1,34.81826182
1,5171.0,5000,0,0,0,0,0,1,0,0,0,68000.0,0,75616.0,0,0.1,0,0.0,0,0.0,0,131.8666667,0,0.0,0,30.0,1,34.81826182
1,4844.0,5000,0,0,0,0,0,1,0,0,0,71571.0,0,85100.0,0,1.4,0,0.0,0,1.0,0,82.13333333,0,0.0,0,13.0,1,34.81826182
1,2319.0,5000,0,0,0,0,1,0,0,0,0,28000.0,0,36810.0,0,2.0,0,1.0,0,0.0,0,222.2,0,1.0,0,6.0,1,34.81826182
1,4519.0,5000,1,0,0,0,1,0,0,0,0,40000.0,0,32480.0,0,8.0,0,3.0,0,2.0,0,163.3666667,0,1.0,0,16.0,1,34.81826182
1,4823.0,5000,0,0,0,0,0,1,0,0,0,81748.0,1,89235.5,0,14.0,0,1.0,0,2.0,0,144.0666667,0,2.0,0,17.0,1,34.81826182
0,,5000,1,0,0,1,0,0,0,0,0,44674.0,0,59375.0,0,10.0,1,0.0,1,0.0,0,178.6925087,1,1.0,0,19.0,0,26.44819746
1,4572.0,5000,1,0,0,0,1,0,0,0,0,61999.0,0,75021.3,0,5.0,0,0.0,0,0.0,0,97.1,0,0.0,0,23.0,1,34.81826182
0,,5000,0,0,0,0,1,0,0,0,0,80153.0,0,97275.0,0,1.0,0,0.0,0,0.0,0,120.6750632,0,2.0,0,10.0,0,37.51270841
0,,5000,0,1,1,0,0,0,0,0,0,68739.0,0,93435.0,0,3.0,0,0.0,0,0.0,0,148.7204047,0,0.0,0,23.0,0,36.66927861
0,,5000,0,0,0,0,0,0,0,0,0,51209.0,0,55320.0,0,5.0,1,0.0,0,1.0,0,69.1074656,1,1.0,0,15.0,0,35.02507297
1,2764.0,5000,1,0,0,0,1,0,0,0,0,46696.0,0,85202.0,0,2.0,0,1.0,0,2.0,0,148.3406455,0,0.0,0,14.0,0,46.489874
0,,5000,1,0,0,0,1,0,0,0,1,65019.0,0,46281.0,0,2.0,0,0.0,0,0.0,0,257.6522064,0,0.0,0,26.0,0,40.95258888
0,,5000,1,0,0,0,1,0,0,0,0,66435.0,0,82819.0,0,2.0,0,0.0,0,0.0,0,125.1306256,0,0.0,0,14.0,0,42.18353867
0,,5100,0,0,0,0,0,0,1,0,0,179725.0,0,251962.0,1,7.0,0,0.0,0,0.0,0,127.4988134,0,0.0,0,22.0,0,40.30825936
0,,5100,1,0,0,0,0,1,0,0,0,85583.0,0,115341.0,0,7.0,0,0.0,0,0.0,0,177.9582551,0,1.0,0,28.0,0,26.25797013
0,,5100,1,0,0,0,1,0,0,0,0,72891.0,0,80691.0,0,1.0,0,1.0,0,0.0,0,273.8817052,0,0.0,0,6.0,0,39.85214652
1,4264.0,5100,1,0,0,0,1,0,0,0,0,30755.0,0,46735.0,0,10.0,0,0.0,0,0.0,0,69.0,0,0.0,0,17.0,1,34.81826182
0,,5100,0,0,0,0,1,0,0,0,1,65019.0,0,26715.0,0,1.0,0,0.0,0,0.0,0,258.7892976,0,0.0,0,14.0,0,26.72234334
0,,5100,1,0,0,0,0,1,0,0,0,87258.0,0,121382.0,0,6.0,0,0.0,0,0.0,0,181.6630402,0,0.0,0,28.0,0,25.44475915
0,,5100,0,0,0,0,1,0,0,0,1,65019.0,0,28291.0,0,2.0,0,0.0,0,0.0,0,277.9445608,0,1.0,0,14.0,0,23.64469128
1,3047.0,5100,1,0,0,0,1,0,0,0,0,9900.0,0,30451.0,0,11.0,0,0.0,0,0.0,0,21.2,0,0.0,0,2.0,1,34.81826182
0,,5100,1,0,0,0,1,0,0,0,0,93000.0,0,116875.0,0,10.0,1,0.0,1,0.0,0,417.6333333,0,2.0,0,50.0,1,34.81826182
1,5218.0,5100,0,0,0,0,1,0,0,0,0,15500.0,0,34000.0,0,0.0,0,1.0,0,2.0,0,86.23333333,0,2.0,0,13.0,1,34.81826182
1,4257.0,5100,1,0,0,0,0,0,1,0,0,129319.0,0,141875.0,0,7.0,0,1.0,0,0.0,0,157.8598021,0,0.0,0,36.0,0,25.65074122
0,,5100,1,0,0,0,1,0,0,0,0,66834.0,0,87361.0,0,0.0,0,2.0,0,0.0,0,290.034108,0,0.0,0,6.0,0,38.76698507
0,,5100,0,0,0,0,1,0,0,0,0,73882.0,0,96031.0,0,0.0,0,0.0,0,0.0,0,125.7874001,0,1.0,0,10.0,0,34.44607922
0,,5100,0,0,0,0,1,0,0,0,0,74071.0,0,97064.0,0,0.0,0,0.0,0,0.0,0,121.0759726,0,2.0,0,9.0,0,36.40172955
0,,5100,1,0,0,0,1,0,0,0,0,62702.0,0,79784.0,0,2.0,0,0.0,0,0.0,0,108.0725908,0,0.0,0,15.0,0,43.29013982
0,,5200,0,0,0,0,1,0,0,0,1,65019.0,0,36425.0,0,2.0,0,0.0,0,0.0,0,266.8134646,0,1.0,0,14.0,0,23.79740106
0,,5200,1,0,0,0,1,0,0,0,0,67000.0,0,77000.0,0,9.0,0,0.0,0,1.0,0,119.7,0,0.0,0,25.0,1,34.81826182
0,,5200,1,0,0,1,0,0,0,0,0,43039.0,0,53521.0,0,11.0,1,0.0,1,0.0,0,184.2966873,1,1.0,0,19.0,0,24.41476318
0,,5200,0,0,0,0,1,0,0,0,0,19000.0,0,26000.0,0,0.0,0,1.0,0,0.0,0,17.2,0,10.0,0,7.0,1,34.81826182
1,4153.0,5200,0,0,0,0,1,0,0,0,1,65019.0,0,9500.0,0,1.0,0,0.0,0,1.0,0,81.1,0,1.0,0,2.0,1,34.81826182
0,,5200,1,0,0,1,0,0,0,0,0,91250.0,0,110000.0,0,24.0,0,0.0,0,0.0,0,123.7666667,0,1.0,0,12.0,1,34.81826182
0,,5200,1,0,0,0,0,0,0,1,0,16324.0,0,45187.0,1,7.0,0,0.0,0,0.0,0,221.1180817,0,0.0,0,11.0,0,42.71209384
1,1942.0,5200,1,0,0,0,1,0,0,0,0,40564.0,0,39527.0,0,0.0,0,0.0,0,0.0,0,157.7710357,0,1.0,0,13.0,0,72.67043331
0,,5300,0,0,0,0,0,0,0,0,0,73698.0,0,84427.0,0,4.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,19.13120118
0,,5300,1,0,0,0,0,0,1,0,0,66987.0,0,65111.0,0,4.0,0,1.0,0,0.0,0,175.3287038,0,1.0,0,22.0,0,40.44257039
1,530.0,5300,1,0,0,0,1,0,0,0,0,26908.0,0,36078.0,1,7.0,0,0.0,0,0.0,0,302.3587095,0,0.0,0,8.0,0,39.1969854
0,,5300,1,0,0,0,0,0,0,0,1,65019.0,0,49396.0,0,0.0,0,0.0,0,0.0,1,173.4666667,0,0.0,0,0.0,0,12.04367058
0,,5300,1,0,0,1,0,0,0,0,0,44993.0,0,50673.0,0,7.0,1,0.0,1,0.0,0,184.7427672,1,1.0,0,18.0,0,27.90612273
1,3716.0,5300,1,0,1,0,0,0,0,0,0,51000.0,0,64000.0,0,10.0,0,1.0,0,0.0,0,98.33333333,0,0.0,0,12.0,1,34.81826182
0,,5300,0,0,0,0,1,0,0,0,0,75958.0,0,91703.0,0,0.0,0,0.0,0,0.0,0,124.1821788,0,1.0,0,10.0,0,34.59906019
0,,5300,1,0,0,1,0,0,0,0,0,97132.0,0,117343.0,0,22.0,0,0.0,0,0.0,0,109.9339079,0,1.0,0,11.0,0,35.8385427
0,,5300,1,0,1,0,0,0,0,0,0,60826.0,0,80826.0,0,10.0,1,0.0,0,1.0,0,212.8917461,0,0.0,0,25.0,0,38.59149403
0,,5300,0,0,0,0,0,1,0,0,0,83552.0,0,96809.0,0,0.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,28.42396191
0,,5300,1,0,0,1,0,0,0,0,0,47449.0,0,63895.0,0,19.0,0,0.0,0,0.0,0,208.162714,0,0.0,0,20.0,0,19.7621137
0,,5300,1,0,0,1,0,0,0,0,0,50934.0,0,62957.0,0,21.0,0,0.0,0,0.0,0,197.2419573,0,0.0,0,20.0,0,19.35050563
0,,5400,0,0,0,0,0,0,0,0,0,53429.0,0,64505.0,0,5.0,1,0.0,0,0.0,0,69.54243011,1,1.0,0,16.0,0,36.4802363
0,,5400,1,0,0,1,0,0,0,0,1,65019.0,0,65474.0,0,1.0,0,0.0,0,0.0,0,40.709849,0,0.0,0,4.0,0,37.84877104
0,,5400,1,0,0,1,0,0,0,0,0,47844.0,0,52040.0,0,8.0,1,0.0,1,0.0,0,189.0343046,1,1.0,0,18.0,0,24.70113626
1,5639.0,5400,0,0,0,0,0,0,1,0,0,45509.0,0,57453.0,0,4.0,0,0.0,0,0.0,0,95.6,0,0.0,0,22.0,1,34.81826182
1,3944.0,5400,1,0,0,0,0,1,0,0,0,59720.0,0,63450.0,0,5.0,0,0.0,0,1.0,0,199.9,0,1.0,0,20.0,1,34.81826182
0,,5400,1,0,0,0,0,1,0,0,0,86922.0,0,119846.0,0,5.0,0,0.0,0,0.0,0,185.0763473,0,1.0,0,28.0,0,26.3548893
0,,5400,0,0,0,0,0,0,1,0,0,68625.0,0,82304.0,0,2.0,0,0.0,0,0.0,0,136.6329442,0,0.0,0,30.0,0,32.05002349
0,,5400,1,0,0,0,1,0,0,0,0,65814.0,0,85848.0,0,4.0,0,0.0,0,0.0,0,122.9402886,0,0.0,0,15.0,0,44.09232568
0,,5400,0,1,0,0,0,0,0,0,1,65019.0,0,75254.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,23.16374295
1,4420.0,5400,1,0,0,0,0,1,0,0,0,78300.0,0,88000.0,0,8.0,0,0.0,0,0.0,0,102.5,0,3.0,0,19.0,1,34.81826182
0,,5400,0,0,0,0,0,0,0,0,0,48152.0,0,55760.0,0,6.0,1,0.0,0,0.0,0,78.45212577,1,1.0,0,16.0,0,35.763638
0,,5500,1,0,0,0,1,0,0,0,0,70481.0,0,82446.0,0,8.0,0,0.0,0,1.0,0,116.5919769,0,0.0,0,24.0,0,37.61268272
0,,5500,1,0,0,0,0,0,0,0,1,65019.0,0,35402.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,35.27207374
0,,5500,0,0,0,0,0,1,0,0,0,87765.0,0,101053.0,0,22.0,0,0.0,0,0.0,0,55.55804904,0,2.0,0,13.0,0,31.37554242
0,,5500,1,0,0,1,0,0,0,0,0,52897.0,0,65054.0,0,20.0,0,0.0,0,0.0,0,189.2953185,0,0.0,0,19.0,0,20.6541289
1,5861.0,5500,0,0,0,0,1,0,0,0,0,24700.0,0,35675.0,0,1.0,0,0.0,0,3.0,0,153.9333333,0,3.0,0,27.0,1,34.81826182
1,4466.0,5500,1,0,0,0,1,0,0,0,1,65019.0,0,43132.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182
0,,5500,0,0,0,0,0,0,0,0,0,43486.0,0,81600.0,0,4.0,0,0.0,0,0.0,0,216.1333333,0,4.0,0,30.0,1,34.81826182
1,5541.0,5500,0,0,0,0,1,0,0,0,0,21359.0,0,30000.0,0,7.0,0,3.0,0,2.0,0,130.8,0,3.0,0,14.0,1,34.81826182
1,2820.0,5500,1,0,1,0,0,0,0,0,1,65019.0,0,13770.0,0,5.0,0,0.0,0,1.0,0,167.3666667,0,1.0,0,8.0,1,34.81826182
0,,5500,1,0,0,0,0,1,0,0,0,93051.0,0,115374.0,0,6.0,0,0.0,0,0.0,0,187.0205188,0,1.0,0,27.0,0,27.64674851
0,,5500,1,0,0,0,0,1,0,0,0,87438.0,0,116679.0,0,6.0,0,0.0,0,0.0,0,186.424416,0,1.0,0,27.0,0,28.4175309
0,,5500,0,0,0,0,0,0,0,0,0,78059.0,0,78179.0,0,5.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,20.67931358
0,,5500,1,0,0,0,0,0,1,0,0,72147.0,0,69918.0,0,4.0,0,2.0,0,0.0,0,158.5344979,0,0.0,0,23.0,0,43.40443024
1,1734.0,5500,1,0,0,0,1,0,0,0,0,40584.0,0,46645.0,0,4.0,0,0.0,0,1.0,0,136.3206375,0,0.0,0,13.0,0,34.49470897
1,1341.0,5500,1,0,0,0,1,0,0,0,1,65019.0,0,12972.0,0,1.0,0,0.0,0,1.0,0,82.29426635,0,0.0,0,2.0,0,36.9867441
1,2863.0,5500,1,0,1,0,0,0,0,0,0,37368.0,0,48502.0,0,9.0,0,0.0,0,2.0,0,48.995845,0,0.0,0,10.0,0,33.12648397
0,,5500,1,0,0,1,0,0,0,0,1,65019.0,0,66251.0,0,1.0,0,0.0,0,0.0,0,43.72233695,0,0.0,0,3.0,0,41.45204353
0,,5500,1,0,0,0,0,0,1,0,0,71644.0,0,72696.0,0,4.0,0,2.0,0,0.0,0,150.8658451,0,0.0,0,22.0,0,40.44256779
1,3281.0,5500,0,0,0,0,0,1,0,0,0,85845.0,0,122205.0,0,5.0,0,0.0,0,0.0,0,172.2132767,0,1.0,0,26.0,0,32.67664088
0,,5600,1,0,0,1,0,0,0,0,0,53793.0,0,66379.0,0,22.0,0,0.0,0,0.0,0,206.0991341,0,0.0,0,19.0,0,18.36954053
0,,5600,0,0,0,0,0,1,0,0,0,69435.0,0,83489.0,0,14.0,0,0.0,0,0.0,0,200.418434,0,1.0,0,17.0,0,22.84109285
0,,5600,1,0,0,0,0,1,0,0,0,29648.0,0,39907.0,0,11.0,0,0.0,0,0.0,0,180.5630691,0,0.0,0,13.0,0,21.55494966
0,,5600,1,0,0,0,1,0,0,0,0,76407.0,0,77485.0,0,9.0,0,0.0,0,0.0,0,91.68377063,0,0.0,0,24.0,0,37.77335098
1,1873.0,5600,1,0,0,0,1,0,0,0,0,5000.0,0,66700.0,0,31.0,0,1.0,0,1.0,0,204.0666667,0,0.0,0,11.0,1,34.81826182
1,4345.0,5600,1,0,0,0,1,0,0,0,0,55160.0,0,86800.0,0,3.0,0,1.0,0,1.0,0,148.1333333,0,1.0,0,14.0,1,34.81826182
0,,5600,1,0,0,1,0,0,0,0,0,41439.0,0,53893.0,0,8.0,1,0.0,1,0.0,0,181.3229899,1,1.0,0,19.0,0,24.65139574
0,,5600,1,0,0,0,0,0,0,1,0,15275.0,0,47954.0,1,7.0,0,0.0,0,0.0,0,204.335245,0,0.0,0,12.0,0,42.39776964
0,,5700,1,0,0,1,0,0,0,0,0,100934.0,0,111496.0,0,23.0,0,0.0,0,0.0,0,117.4995929,0,0.0,0,12.0,0,38.75056267
0,,5700,0,1,0,0,0,0,0,0,1,65019.0,0,74685.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,24.27486528
0,,5700,1,0,0,1,0,0,0,0,0,49514.0,0,58249.0,0,21.0,0,0.0,0,0.0,0,212.5391151,0,0.0,0,21.0,0,21.25802688
0,,5700,1,0,0,0,1,0,0,0,0,76948.0,0,85753.0,0,7.0,0,0.0,0,0.0,0,128.4764515,0,0.0,0,25.0,0,37.85968784
0,,5700,1,0,0,0,0,1,0,0,0,28127.0,0,36524.0,0,10.0,0,0.0,0,0.0,0,181.2829568,0,0.0,0,13.0,0,24.33953357
0,,5700,1,0,0,1,0,0,0,0,1,65019.0,0,68591.0,0,0.0,0,0.0,0,0.0,0,69.64566047,0,0.0,0,4.0,0,41.18503956
0,,5700,0,0,0,0,1,0,0,0,0,26927.0,0,35461.0,0,0.0,0,1.0,0,0.0,0,21.79935215,0,10.0,0,6.0,0,29.43966424
0,,5700,0,0,0,0,0,0,0,0,0,49806.0,0,82242.0,0,3.0,0,0.0,0,0.0,0,210.3474786,0,3.0,0,30.0,0,31.2434087
1,5824.0,5700,0,0,0,0,0,0,1,0,0,70000.0,0,84579.0,0,0.1,0,0.0,0,0.0,0,95.9,0,1.0,0,17.0,1,34.81826182
1,4708.0,5700,1,0,0,0,0,1,0,0,0,58400.0,0,75000.0,0,4.0,0,0.0,0,0.0,0,177.5,0,2.0,0,26.0,1,34.81826182
1,3942.0,5700,1,0,0,0,0,1,0,0,0,80437.0,0,109647.0,0,9.5,0,0.0,0,0.0,0,104.4,0,0.0,0,14.0,1,34.81826182
1,4659.0,5700,0,0,0,0,0,0,1,0,0,77213.0,0,92661.0,0,0.0,0,0.0,0,0.0,0,97.13317095,0,1.0,0,16.0,0,41.77788863
0,,5700,1,0,0,0,1,0,0,0,0,62319.0,0,82923.0,0,4.0,0,0.0,0,0.0,0,117.6739652,0,0.0,0,15.0,0,42.46486629
0,,5700,1,0,0,0,1,0,0,0,0,71556.0,0,79538.0,0,2.0,0,0.0,0,0.0,0,92.64308456,0,0.0,0,15.0,0,41.21001247
0,,5700,1,0,0,0,1,0,0,0,1,65019.0,0,39052.0,0,3.0,0,0.0,0,0.0,0,272.2206283,0,0.0,0,25.0,0,39.89610462
1,4630.0,5700,0,0,0,0,0,1,0,0,0,74172.0,0,79846.0,0,0.0,0,0.0,0,0.0,0,157.0097747,0,0.0,0,28.0,0,47.41522866
0,,5700,0,0,0,0,1,0,0,0,0,28116.0,0,33450.0,0,0.0,0,1.0,0,0.0,0,15.39658739,0,9.0,0,7.0,0,30.0170133
0,,5700,0,1,0,0,0,0,0,0,1,65019.0,0,64910.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,33.85046122
0,,5700,1,0,0,1,0,0,0,0,1,65019.0,0,69172.0,0,1.0,0,0.0,0,0.0,0,48.85366706,0,0.0,0,3.0,0,38.77368596
0,,5800,1,0,0,0,1,0,0,0,1,65019.0,0,36385.0,0,2.0,0,0.0,0,0.0,0,266.5533944,0,1.0,0,25.0,0,43.30976454
0,,5800,1,0,0,0,1,0,0,0,1,65019.0,0,41119.0,0,2.0,0,0.0,0,0.0,0,261.4052186,0,0.0,0,26.0,0,42.19194156
0,,5800,0,0,1,0,0,0,0,0,0,75000.0,0,90543.0,0,18.0,0,0.0,0,0.0,0,300.4872058,0,1.0,0,23.0,0,38.94057536
0,,5800,0,0,1,0,0,0,0,0,0,79296.0,0,86885.0,0,19.0,0,0.0,0,1.0,0,307.9748816,0,1.0,0,23.0,0,39.95910877
1,2882.0,5800,0,0,1,0,0,0,0,0,0,27791.0,0,46833.0,0,3.0,0,0.0,0,0.0,0,83.28906275,0,1.0,0,13.0,0,30.18780539
0,,5800,0,0,0,0,0,0,1,0,0,172595.0,0,250155.0,1,7.0,0,0.0,0,0.0,0,126.4009836,0,0.0,0,21.0,0,43.20775979
0,,5800,1,0,0,0,0,0,0,0,1,65019.0,0,34704.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,34.17405555
0,,5800,1,0,0,1,0,0,0,0,1,65019.0,0,73804.0,0,1.0,0,0.0,0,0.0,0,71.76655716,0,0.0,0,4.0,0,41.28742339
0,,5800,1,0,0,0,1,0,0,0,0,46595.0,0,58191.0,0,5.0,0,0.0,0,0.0,0,80.13174641,0,0.0,0,17.0,0,24.14015367
1,6196.0,5900,0,0,0,0,0,0,0,1,1,65019.0,0,28000.0,0,1.0,0,2.0,0,1.0,0,36.76666667,0,1.0,0,8.0,1,34.81826182
0,,5900,1,0,0,0,1,0,0,0,0,70973.0,0,77989.0,0,7.0,0,0.0,0,0.0,0,120.3794143,0,0.0,0,24.0,0,41.44250046
1,808.0,5900,1,0,0,0,1,0,0,0,1,65019.0,0,33100.0,1,7.0,0,0.0,0,0.0,0,238.6,0,1.0,0,2.0,1,34.81826182
0,,5900,1,0,0,0,0,0,0,0,1,65019.0,0,51189.0,0,1.0,0,0.0,0,0.0,1,173.4666667,0,0.0,0,0.0,0,12.74918065
0,,5900,0,0,0,0,0,1,0,0,0,82912.0,0,91175.0,0,2.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,27.59527352
1,5333.0,5900,0,0,0,0,1,0,0,0,0,25972.0,0,41856.0,0,2.0,0,0.0,0,2.0,0,157.9600114,0,3.0,0,27.0,0,40.62827818
0,,5900,1,0,0,0,1,0,0,0,0,74187.0,0,78976.0,0,9.0,0,0.0,0,1.0,0,118.442491,0,0.0,0,24.0,0,40.11040743
0,,5900,0,1,0,0,0,0,0,0,1,65019.0,0,66903.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,32.78292683
1,6259.0,5900,0,0,1,0,0,0,0,0,0,106650.0,1,89235.5,0,1.0,0,0.0,0,6.0,0,250.5666667,0,4.0,0,23.0,1,34.81826182
0,,6000,0,1,0,0,0,0,0,0,1,65019.0,0,69492.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,32.97719723
0,,6000,1,0,0,1,0,0,0,0,0,95232.0,0,115977.0,0,22.0,0,0.0,0,0.0,0,149.0229081,0,1.0,0,12.0,0,37.95433691
1,5957.0,6000,1,0,0,1,0,0,0,0,0,47625.0,0,85925.0,0,0.1,0,2.0,0,1.0,0,154.1333333,0,4.0,0,26.0,1,34.81826182
1,6247.0,6000,1,0,0,0,1,0,0,0,0,24600.0,0,30500.0,0,4.5,0,0.0,0,1.0,0,116.1,0,8.0,0,34.0,1,34.81826182
1,6491.0,6000,0,1,0,0,1,0,0,0,0,65000.0,0,94355.0,0,26.0,0,1.0,0,3.0,0,69.3,0,1.0,0,34.0,1,34.81826182
1,5871.0,6000,1,0,0,1,0,0,0,0,1,65019.0,1,89235.5,0,13.0,1,0.0,0,2.0,0,122.7666667,1,1.0,0,23.0,1,34.81826182
1,4772.0,6000,1,0,0,0,1,0,0,0,0,33600.0,1,89235.5,0,2.0,0,0.0,0,0.0,0,140.9333333,0,1.0,0,20.0,1,34.81826182
1,4798.0,6000,0,0,0,0,1,0,0,0,0,42000.0,0,58305.0,0,19.0,0,0.0,0,0.0,0,90.0,0,2.0,0,13.0,1,34.81826182
1,4564.0,6000,1,0,0,0,1,0,0,0,0,32446.0,0,54904.0,0,2.0,0,0.0,0,0.0,0,51.73333333,0,1.0,0,9.0,1,34.81826182
1,4243.0,6000,0,0,0,0,1,0,0,0,0,9660.0,0,35900.0,0,8.0,0,0.0,0,1.0,0,136.3,0,3.0,0,6.0,1,34.81826182
1,5924.0,6000,0,0,0,0,1,0,0,0,0,22859.0,0,32200.0,0,4.0,0,0.0,0,0.0,0,83.33333333,0,3.0,0,20.0,1,34.81826182
1,6028.0,6000,0,1,1,0,0,0,0,0,0,16878.0,0,25850.0,0,1.0,0,0.0,0,1.0,0,218.6,0,5.0,0,34.0,1,34.81826182
0,,6000,1,0,0,0,1,0,0,0,0,72951.0,0,80000.0,0,22.8,0,0.0,0,0.0,0,343.9,0,1.0,0,47.0,1,34.81826182
0,,6000,1,0,0,0,1,0,0,0,0,43000.0,0,57460.0,0,1.6,0,1.0,1,0.0,0,101.5,1,1.0,0,13.0,1,34.81826182
0,,6000,0,0,0,0,1,0,0,0,0,53500.0,0,64790.0,0,0.1,0,0.0,0,2.0,0,105.4,0,3.0,0,18.0,1,34.81826182
0,,6000,1,0,0,0,1,0,0,0,0,69876.0,0,94394.07,0,0.0,0,0.0,0,1.0,0,179.5666667,0,0.0,0,32.0,1,34.81826182
0,,6000,1,0,0,0,0,1,0,0,0,51000.0,0,86125.0,0,6.0,0,0.0,0,0.0,0,222.1666667,0,2.0,0,24.0,1,34.81826182
0,,6000,1,0,1,0,0,0,0,0,0,53227.0,0,68700.0,0,3.0,0,0.0,0,2.0,0,122.7333333,0,0.0,0,23.0,1,34.81826182
0,,6000,1,0,0,0,1,0,0,0,1,65019.0,0,43300.0,1,7.0,1,0.0,1,0.0,0,100.9333333,1,1.0,0,9.0,1,34.81826182
